page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Donald J. Trump,35000,200,Georgia,"DO NOT DONATE IF YOU CAN’T AFFORD TO!

Joe Biden has destroyed our country, so if you can’t afford to chip in, don’t even think about it!

But if you can, even $1 will go a long way in helping us win back the White House.

I know with your support, we will Make America Great Again.",donate.donaldjtrump.com,WATCH MY FULL MESSAGE >>>,Donate Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,175
Donald J. Trump,30000,200,Georgia,"🚨DO NOT DONATE IF YOU CAN’T AFFORD TO!🚨

Joe Biden has destroyed our country, so if you can’t afford to chip in, don’t even think about it!

But if you can, even $1 will go a long way in helping us win back the White House.

I know with your support, we will Make America Great Again.",donate.donaldjtrump.com,STAND WITH PRESIDENT TRUMP 🇺🇸,Donate Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,150
Donald J. Trump,2300000,16100,Michigan,"🛑 ATTENTION VOTERS 🛑

This Election is in YOUR hands.

Vote Trump!

Find your polling place TODAY.",vote.donaldjtrump.com,Find your voting location NOW.,Trump needs your vote to Save America,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",142.8571429
Donald J. Trump,2400000,22000,Pennsylvania,"“There’s no question, I’m in favor of BANNING FRACKING.”

Kamala will declare war on Pennsylvania energy. She wants to ban fracking, and if elected, Pennsylvania will SUFFER.

We can’t let her push the Green New Scam with the dangerously radical and corrupt left.

President Trump will Make America ENERGY DOMINANT!",win.donaldjtrump.com,Kamala Harris Will BAN Fracking,She is NOT the leader Pennsylvanians need,Trump National Committee JFC,109.0909091
Donald J. Trump,2425000,22800,Michigan,"🛑 ATTENTION VOTERS 🛑

This Election is in YOUR hands.

Vote Trump!

Find your polling place TODAY.",vote.donaldjtrump.com,Find your voting location NOW.,"Swamp the Vote, Michigan","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",106.3596491
Donald J. Trump,19000,199,Michigan,"MICHIGAN: Join me in Waterford Township!

Saturday, February 17th, 2024.

Sign up now to secure your FREE tickets.",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",95.47738693
Donald J. Trump,19000,199,Pennsylvania,"Pennsylvania: Claim your FREE TICKETS to join me in Butler, PA! 🇺🇸

Be part of a HISTORIC rally!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",95.47738693
Donald J. Trump,108499.5,1197,Georgia,"Join me in Rome, GA!

Saturday, March 9th, 2024.

Sign up now to secure your FREE tickets.",event.donaldjtrump.com,Join President Trump in GA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",90.64285714
Donald J. Trump,80000,900,Georgia,"I’m humbly asking if you can chip in $5, $10, or even $25?

With your donation, we will win back the White House.

If you can’t contribute now, don’t even think about it. Take care of your family and yourself first.

When I’m back in office, we will Make America Great Again.",donate.donaldjtrump.com,STAND WITH PRESIDENT TRUMP 🇺🇸,Donate Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,88.88888889
Donald J. Trump,221498.5,2497,Pennsylvania,"Join me for a rally in in Schnecksville, PA! 

Saturday, April 13th, 2024.

Sign up now to secure your FREE tickets.",event.donaldjtrump.com,Join President Trump in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",88.70584702
Donald J. Trump,4000,49.5,Pennsylvania,"Claim your FREE TICKETS to join me in Philadelphia, PA on June 22nd! 🇺🇸

Be part of a HISTORIC rally!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",80.80808081
Donald J. Trump,8000,100,Pennsylvania,"PHILADELPHIA: Mark your calendars! 📆

Join me at my EPIC rally TOMORROW.

Claim your free tickets right away.",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",80
Donald J. Trump,159000,1997,Michigan,"Join Senator JD Vance in Detroit, MI on Tuesday, October 8th — at 2:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Detroit!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",79.61942914
Donald J. Trump,126499.5,1598,Michigan,"I’d LOVE to see you in Freeland, MI!

I’ve got an EPIC rally planned on May 1st & I set aside FREE tickets just for YOU.

Claim your free tickets right away.",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",79.16113892
Donald J. Trump,220000,2800,Pennsylvania,"I'm coming to Butler on July 13th!

I’ll be looking for YOU there.

Get your tickets before they’re GONE!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",78.57142857
Donald J. Trump,70000,900,Georgia,"A message from my son:

If you’ve ever voted for my father, I’m asking you to chip in just $5, $10, or $25 to his campaign.

If everyone watching this video chips in, we’ll be able to drown out the liberal billionaires who fund Biden’s campaign, once and for all.

If you can’t contribute now, take care of your family and yourself first. When my father is back in office, we will Make America Great Again.",donate.donaldjtrump.com,STAND WITH PRESIDENT TRUMP 🇺🇸,Chip In Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,77.77777778
Donald J. Trump,1022000,13144.5,Georgia,"GEORGIA: Join me in Atlanta!

I'll see you on Saturday, August 3rd — at 5:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Atlanta!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",77.75115067
Donald J. Trump,611000,7948.5,Pennsylvania,"PENNSYLVANIA: I'm coming to Indiana, PA!

Join me on Monday, September 23rd — at 7:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Indiana, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",76.86984966
Donald J. Trump,23000,300,Wisconsin,"I’m coming to Racine, WI on June 18th!

Join me at this HUGE rally.

Claim your FREE tickets now 🎟️",event.donaldjtrump.com,Join me in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",76.66666667
Donald J. Trump,315000,4198,Michigan,"Join me and my Vice Presidential nominee, JD Vance in Grand Rapids on Saturday, July 20th — at 5:00PM! Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Grand Rapids!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",75.0357313
Donald J. Trump,283000,3798,Georgia,"Join JD Vance in Flowery Branch, GA on Thursday, September 26th — at 5:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Flowery Branch, GA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",74.51290153
Donald J. Trump,129499.5,1748.5,Georgia,"GEORGIA: Join me for a HUGE rally in Rome! 🇺🇸

Get your FREE tickets now!",event.donaldjtrump.com,Join President Trump in GA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",74.06319703
Donald J. Trump,212499.5,2946.5,Pennsylvania,"I’m coming to in Schnecksville, PA!

Join me for a HUGE rally.

Claim your FREE tickets now 🎟️",event.donaldjtrump.com,Join President Trump in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",72.11929408
Donald J. Trump,909000,12747.5,Georgia,"GEORGIA: I'm coming to Duluth!

Join me on Wednesday, October 23rd — at 7:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Duluth, GA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",71.30809963
Donald J. Trump,173998,2444.5,Michigan,"Join me in Potterville!

I'll see you Thursday, August 29th — at 3:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Potterville!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",71.17938229
Donald J. Trump,35000,500,Pennsylvania,"I'm coming to Philadelphia, PA!

Save the date of June 22nd because I’ll be looking for YOU there.

Get your tickets before they’re GONE!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",70
Donald J. Trump,856000,12300,Michigan,"MICHIGAN: I'm coming to Warren!

Join me on Friday, September 27th — at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Michigan!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",69.59349593
Donald J. Trump,1058000,15444.5,Pennsylvania,"PENNSYLVANIA: Join me in Harrisburg!

I'll see you on Wednesday, July 31st — at 6:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Harrisburg!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",68.50335071
Donald J. Trump,17000,248.5,Wisconsin,"I can’t imagine doing a rally in Waukesha, WI without YOU being there!

Save the date of May 1st because I’ll be looking for YOU there.

Get your tickets before they’re GONE!",event.donaldjtrump.com,Join President Trump in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",68.41046278
Donald J. Trump,237499.5,3494,Pennsylvania,"Pennsylvania: I'm coming back to Butler!

Join me on Saturday, October 5th — at 5:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me for my return to Butler!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",67.97352604
Donald J. Trump,540000,8049.5,Georgia,"Join JD Vance in Lindale, GA on Friday, October 4th — at 1:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Georgia!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",67.08491211
Donald J. Trump,100000,1500,Georgia,"Small dollar donors like you are the reason we can continue to fight to win back the White House.

Even $1 makes a difference.

If you can, chip in any amount, and together we will Make America Great Again! 🇺🇸

If you can’t contribute now due to the corrupt policies of the left, don’t even think about it. Take care of your family and yourself first.",donate.donaldjtrump.com,STAND WITH PRESIDENT TRUMP 🇺🇸,Chip In Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,66.66666667
Donald J. Trump,72499.5,1099,Michigan,"MICHIGAN: Join me for a HUGE rally in Waterford Township! 🇺🇸

Get your FREE tickets now!",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",65.96860783
Donald J. Trump,46000,699,Pennsylvania,"TOMORROW: Join me in Wilkes-Barre!

I'll see you tomorrow, August 17th — at 4:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Wilkes-Barre!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",65.80829757
Donald J. Trump,342499.5,5245.5,Michigan,"GRAND RAPIDS: Join me and my Vice Presidential nominee, JD Vance for our first rally after officially accepting the Republican Nomination for President and Vice President!

We'll see you on Saturday, July 20th — at 5:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Grand Rapids!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",65.29396626
Donald J. Trump,375000,5748.5,Georgia,"Join JD Vance in Macon on Thursday, September 26th — at 1:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Macon!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",65.23440898
Donald J. Trump,73998,1146.5,Pennsylvania,"PENNSYLVANIA: Join Team Trump in Morgantown!

Join Governor Doug Burgum on Thursday, September 12th — at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Morgantown, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",64.54252072
Donald J. Trump,9499.5,149.5,Michigan,"MICHIGAN: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!,MICHIGAN: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!","register.donaldjtrump.com,register.donaldjtrump.com","Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","Make America Great Again!,Make America Great Again!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",63.54180602
Donald J. Trump,76000,1198,Michigan,"TOMORROW: Join Vivek Ramaswamy, Congressman Tim Walberg, Alina Habba and Tudor Dixon at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Farmington Hills!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",63.43906511
Donald J. Trump,139000,2200,Pennsylvania,"PENNSYLVANIA: I'm coming to Oaks!

Join me on Monday, October 14th — at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",https://event.donaldjtrump.com/townhall,"Join me in Oaks, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",63.18181818
Donald J. Trump,399495.5,6340.5,Georgia,"I'm coming to Zebulon, GA!

Join me on Wednesday, October 23rd — at 3:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Zebulon, GA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",63.00693952
Donald J. Trump,3000,49.5,Michigan,"Join me and my Vice Presidential nominee, JD Vance in Grand Rapids on Saturday, July 20th — at 5:00PM! Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,"Join me in Doral, FL!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",60.60606061
Donald J. Trump,3000,49.5,Pennsylvania,"I'm coming to Philadelphia, PA TOMORROW!

I’ll be looking for YOU there.

Get your tickets before they’re GONE!",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",60.60606061
Donald J. Trump,251000,4149.5,Michigan,"I can’t imagine doing a rally in Freeland, MI without YOU being there!

Save the date of May 1st because I’ll be looking for YOU there.

Get your tickets before they’re GONE!",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",60.48921557
Donald J. Trump,60000,1000,Pennsylvania,"I’m coming to Philadelphia, PA on June 22nd!

Join me at this HUGE rally.

Claim your FREE tickets now 🎟️",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",60
Donald J. Trump,90000,1500,Georgia,"Donald Trump Jr.:

I’m humbly asking every pro-Trump patriot if you can chip in just $5?

Our campaign isn’t powered by liberal billionaires. It’s powered by grassroots contributors like you.

With your support, we will Make America Great Again.

If you can’t contribute now, don’t even think about it. Take care of your family and yourself first.

When my father is back in office, we will Make America Great Again.",donate.donaldjtrump.com,STAND WITH PRESIDENT TRUMP 🇺🇸,Chip In Today!,TRUMP SAVE AMERICA JOINT FUNDRAISING COMMITTEE,60
Donald J. Trump,135998,2297,Wisconsin,"Join me for a rally in Green Bay! 

Tuesday, April 2nd, 2024.

Sign up now to secure your FREE tickets.",event.donaldjtrump.com,Join President Trump in WI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",59.20679147
Donald J. Trump,65000,1100,Pennsylvania,"Pennsylvania: Mark your calendars!

Join me at my EPIC rally on July 13th.

Claim your free tickets right away.",event.donaldjtrump.com,"Join me in Butler, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",59.09090909
Donald J. Trump,691000,11748.5,Pennsylvania,"I'm coming back to Butler!

Join me on Saturday, October 5th — at 5:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me for my return to Butler!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",58.81601907
Donald J. Trump,226000,3847.5,Michigan,"Join JD Vance in Marne, MI on Wednesday, October 2nd — at 5:30PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Michigan!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",58.7394412
Donald J. Trump,116999,1994,Pennsylvania,"Team Trump is coming to Hershey!

Join Kimberly Guilfoyle, Joni Ernst, and Abel Maldonado on Friday, October 25th at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Hershey, PA",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",58.67552658
Donald J. Trump,114000,1946.5,Michigan,"Join Dr. Ben Carson in Livonia, MI on Saturday, October 5th — at 7:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Michigan!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",58.5666581
Donald J. Trump,66498.5,1140.5,Georgia,"BRASELTON: Team Trump is holding an event with Senator Rick Scott, The Honorable Linda McMahon, Ambassador Robert Lighthizer, and Representative Jason Smith!

Join them on Tuesday, September 3rd — at 6:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Braselton!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",58.30644454
Donald J. Trump,506999,8891,Pennsylvania,"PENNSYLVANIA: Join me in Wilkes-Barre!

I'll see you on Saturday, August 17th — at 4:00PM. Be part of a HISTORIC rally.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Wilkes-Barre!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",57.02384434
Donald J. Trump,25499.5,449.5,Georgia,"Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com,register.donaldjtrump.com","Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","VOTE to Make America Great Again!,VOTE to Make America Great Again!,VOTE to Make America Great Again!,VOTE to Make America Great Again!,VOTE to Make America Great Again!,VOTE to Make America Great Again!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",56.72858732
Donald J. Trump,457000,8100,Michigan,"If everyone in MICHIGAN reading this requests their ballot, Trump secures a HUGE VICTORY! ✔️

⬇️ Make your request NOW ⬇️",vote.donaldjtrump.com,President Trump THANKS YOU!,ACT NOW! YOUR VOTE CAN BE THE DIFFERENCE,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",56.41975309
Donald J. Trump,45000,800,Pennsylvania,"PHILADELPHIA: Mark your calendars! 📆

Join me at my EPIC rally planned on June 22nd.

Claim your free tickets right away.",event.donaldjtrump.com,Join me in PA!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",56.25
Donald J. Trump,349997,6284,Georgia,"GEORGIA: I'm coming to Atlanta!

Join me on Tuesday, October 15th — at 7:30PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Atlanta!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",55.69653087
Donald J. Trump,44499.5,799,Pennsylvania,"Join Governor Jim Justice and Babydog in Waynesburg on Thursday, October 17th — at 5:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Waynesburg, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",55.69399249
Donald J. Trump,7111000,128748.5,Michigan,Early Voting has ALREADY STARTED in MICHIGAN. Have you voted TRUMP yet? Find your Early Voting Location TODAY.,vote.donaldjtrump.com,Pres. Trump is calling on you!,Make America Great Again by VOTING EARLY,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",55.23171144
Donald J. Trump,323000,5848.5,Pennsylvania,"Join Senator JD Vance in Leesport, PA on Saturday, September 21st — at 3:30PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,Join Team Trump in Pennsylvania!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",55.2278362
Donald J. Trump,2909499.5,52846.5,Michigan,The road to the White House runs through MICHIGAN! President Trump wants to know: HAVE YOU VOTED EARLY YET?,vote.donaldjtrump.com,Ensure MICHIGAN votes red.,You can VOTE TRUMP as early as today!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",55.05567067
Donald J. Trump,240000,4400,Georgia,"ATLANTA: Join me this week for a rally!

I'll see you on Saturday, August 3rd — at 5:00PM. Be part of a HISTORIC event.

Get your tickets before they’re gone – and we’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Atlanta!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",54.54545455
Donald J. Trump,13499.5,249.5,Pennsylvania,"Join Governor Jim Justice and Babydog in Avella, PA, on Monday, October 28th — at 6:00PM. Be part of a HISTORIC event.",event.donaldjtrump.com,Join Team Trump in Avella!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",54.10621242
Donald J. Trump,202499.5,3748.5,Michigan,"Join JD Vance in Sparta on Tuesday, September 17th — at 1:30PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Sparta, MI!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",54.02147526
Donald J. Trump,635000,11800,Michigan,"MICHIGAN: I'm coming to Flint!

Join me on Tuesday, September 17th — at 7:00PM. Be part of a HISTORIC town hall event.

Get your tickets before they’re gone – and I’ll see you soon! 🇺🇸",event.donaldjtrump.com,Join me in Flint!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",53.81355932
Donald J. Trump,665000,12400,Michigan,"Michigan:

We need AMERICAN PATRIOTS to swamp the vote! Don't let us down!
⬇️⬇️⬇️",vote.donaldjtrump.com,LET'S MAKE IT TOO BIG TO RIG!,Michigan: REQUEST YOUR BALLOT,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",53.62903226
Donald J. Trump,181999,3396,Pennsylvania,"Join Senator JD Vance in Reading, PA on Saturday, October 12th — at 5:30PM. Be part of a HISTORIC event.

Get your tickets before they’re gone! 🇺🇸",event.donaldjtrump.com,"Join Team Trump in Reading, PA!",Get Your 𝙁𝙍𝙀𝙀 Tickets,"TRUMP 47 COMMITTEE, INC.",53.59216726
Donald J. Trump,80000,1500,Michigan,"This is Pres. Trump. 𝗠𝘆 𝘁𝗲𝗮𝗺 𝗷𝘂𝘀𝘁 𝘁𝗼𝗹𝗱 𝗺𝗲 𝘆𝗼𝘂 𝗛𝗔𝗩𝗘 𝗡𝗢𝗧 𝗿𝗲𝗾𝘂𝗲𝘀𝘁𝗲𝗱 𝘆𝗼𝘂𝗿 𝗯𝗮𝗹𝗹𝗼𝘁.

Without your vote, I could LOSE MICHIGAN‼️",vote.donaldjtrump.com,,MICHIGAN NEEDS YOU! PLEASE REQUEST NOW!,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",53.33333333
Donald J. Trump,139992,2638.5,Michigan,"Claim your FREE TICKETS to join me in Freeland, MI on May 1st! 🇺🇸

Be part of a HISTORIC Rally!

Get your tickets before they’re gone – and I’ll see you soon!",event.donaldjtrump.com,Join President Trump in MI!,Get Your 𝙁𝙍𝙀𝙀 Tickets,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.",53.05741899
Donald J. Trump,39499.5,748.5,Pennsylvania,"ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!,ATTENTION PENNSYLVANIA: I’m humbly asking you to stop what you’re doing and check your voter registration status.

Only a handful of votes will decide this election.

We can stop inflation, secure our borders, lower taxes, and make America Great Again!

But if you sit on the sidelines this election, I hope you’re ready for President Harris.

We won’t have a country if she wins.

Click the link below now before it's too late.

Register to vote now and MAKE AMERICA GREAT AGAIN!","register.donaldjtrump.com,register.donaldjtrump.com","Make sure you are registered to VOTE!,Make sure you are registered to VOTE!","VOTE to Make America Great Again!,VOTE to Make America Great Again!","DONALD J. TRUMP FOR PRESIDENT 2024, INC.",52.77154309
